team_id,code,hex_bg,hex_text,hex_ol,team_name,status,league,division,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,x,1p,2p,3p,4p,5p,6p,7p,8p,9p,10p,11p,12p,13p,14p,15p,16p,17p,18p,19p,20p,21p,22p,23p,24p,25p,26p,27p,28p,29p,30p,31p,32p,33p,xp,1avg,2avg,3avg,4avg,5avg,6avg,7avg,8avg,9avg,10avg,11avg,12avg,13avg,14avg,15avg,16avg,17avg,18avg,19avg,20avg,21avg,22avg,23avg,24avg,25avg,26avg,27avg,28avg,29avg,30avg,31avg,32avg,33avg,xavg,runs,runs_adj,center_of_gravity
139,tb,041E42,FFFFFF,69B3E7,Tampa Bay Rays,Away,American,East,3,0,2,1,10,5,8,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,9,9,9,9,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,1.1111111111111112,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,0,0.75,38,238,6.2631578947368425
139,tb,041E42,FFFFFF,69B3E7,Tampa Bay Rays,Total,American,East,8,4,9,9,14,11,14,8,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,21,21,21,21,21,21,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.38095238095238093,0.19047619047619047,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.38095238095238093,0.6666666666666666,0.5,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,0,0.6,89,496,5.573033707865169
141,tor,003DA5,FFFFFF,D50032,Toronto Blue Jays,Home,American,East,4,1,5,3,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.6666666666666666,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,26,110,4.230769230769231
141,tor,003DA5,FFFFFF,D50032,Toronto Blue Jays,Away,American,East,11,5,5,5,4,7,5,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6875,0.3125,0.3125,0.3125,0.25,0.4375,0.3125,0.8125,0.375,3.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,64,341,5.328125
141,tor,003DA5,FFFFFF,D50032,Toronto Blue Jays,Total,American,East,15,6,10,8,8,14,6,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,22,22,22,22,22,22,22,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6818181818181818,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,90,451,5.011111111111111
145,cws,2A2723,FFFFFF,,Chicago White Sox,Home,American,Central,0,1,5,3,1,3,10,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,9,9,9,9,9,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.1111111111111112,0.4444444444444444,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0,2.0,36,238,6.611111111111111
145,cws,2A2723,FFFFFF,,Chicago White Sox,Away,American,Central,12,18,5,4,7,3,13,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.5,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.25,1.0833333333333333,0.16666666666666666,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0,0.0,70,293,4.185714285714286
145,cws,2A2723,FFFFFF,,Chicago White Sox,Total,American,Central,12,19,10,7,8,6,23,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,21,21,21,21,21,21,21,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5714285714285714,0.9047619047619048,0.47619047619047616,0.3333333333333333,0.38095238095238093,0.2857142857142857,1.0952380952380953,0.2857142857142857,0.6666666666666666,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,0,1.2,106,531,5.009433962264151
114,cle,D50032,0C2340,FFFFFF,Cleveland Guardians,Home,American,Central,4,1,3,4,9,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.4,0.9,0.1,0.4,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,35,182,5.2
114,cle,D50032,0C2340,FFFFFF,Cleveland Guardians,Away,American,Central,8,5,4,6,12,4,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.5,1.0,0.3333333333333333,0.75,0.8333333333333334,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,61,308,5.049180327868853
114,cle,D50032,0C2340,FFFFFF,Cleveland Guardians,Total,American,Central,12,6,7,10,21,5,13,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5454545454545454,0.2727272727272727,0.3181818181818182,0.45454545454545453,0.9545454545454546,0.22727272727272727,0.5909090909090909,0.8636363636363636,0.17647058823529413,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,96,490,5.104166666666667
116,det,0C2340,FFFFFF,FA4616,Detroit Tigers,Home,American,Central,7,3,1,7,10,4,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.25,0.08333333333333333,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.5833333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,51,272,5.333333333333333
116,det,0C2340,FFFFFF,FA4616,Detroit Tigers,Away,American,Central,5,3,5,6,4,2,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.3,0.5,0.6,0.4,0.2,0.4,0.7,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,44,238,5.409090909090909
116,det,0C2340,FFFFFF,FA4616,Detroit Tigers,Total,American,Central,12,6,6,13,14,6,9,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.5909090909090909,0.6363636363636364,0.2727272727272727,0.4090909090909091,0.6363636363636364,0.8823529411764706,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,95,510,5.368421052631579
118,kc,0031A7,FFFFFF,,Kansas City Royals,Home,American,Central,3,4,3,13,3,8,7,6,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,9,9,9,9,9,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3333333333333333,0.4444444444444444,0.3333333333333333,1.4444444444444444,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8,1.5,1.0,3.0,,,,,,,,,,,,,,,,,,,,,0,1.75,58,345,5.948275862068965
118,kc,0031A7,FFFFFF,,Kansas City Royals,Away,American,Central,6,2,1,4,1,6,8,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,12,12,12,12,12,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.6666666666666666,0.25,0.4166666666666667,2.0,,,,,,,,,,,,,,,,,,,,,,,0,2.0,40,235,5.875
118,kc,0031A7,FFFFFF,,Kansas City Royals,Total,American,Central,9,6,4,17,4,14,15,9,9,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,21,21,21,21,21,21,21,17,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.42857142857142855,0.2857142857142857,0.19047619047619047,0.8095238095238095,0.19047619047619047,0.6666666666666666,0.7142857142857143,0.42857142857142855,0.5294117647058824,1.75,1.0,3.0,,,,,,,,,,,,,,,,,,,,,0,1.8333333333333333,98,580,5.918367346938775
142,min,091F3F,E41D34,FFFFFF,Minnesota Twins,Home,American,Central,11,10,10,9,9,4,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,13,13,13,13,13,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,66,274,4.151515151515151
142,min,091F3F,E41D34,FFFFFF,Minnesota Twins,Away,American,Central,1,4,1,6,3,5,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0,,38,226,5.947368421052632
142,min,091F3F,E41D34,FFFFFF,Minnesota Twins,Total,American,Central,12,14,11,15,12,9,6,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,22,22,22,22,22,22,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5454545454545454,0.6363636363636364,0.5,0.6818181818181818,0.5454545454545454,0.4090909090909091,0.2727272727272727,0.6363636363636364,0.6470588235294118,0.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,104,500,4.8076923076923075
133,ath,024638,FFFFFF,003831,Athletics,Home,American,West,6,10,3,7,8,8,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,13,13,13,13,13,13,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.46153846153846156,0.7692307692307693,0.23076923076923078,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.46153846153846156,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0,1.0,58,273,4.706896551724138
133,ath,024638,FFFFFF,003831,Athletics,Away,American,West,8,1,4,2,4,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.125,0.5,0.25,0.5,0.5,0.125,0.375,0.625,,,,,,,,,,,,,,,,,,,,,,,,0,,32,150,4.6875
133,ath,024638,FFFFFF,003831,Athletics,Total,American,West,14,11,7,9,12,12,10,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,21,21,21,21,21,21,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6666666666666666,0.5238095238095238,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.47619047619047616,0.42857142857142855,0.3125,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0,1.0,90,423,4.7
117,hou,002147,FFFFFF,D84E25,Houston Astros,Home,American,West,11,3,13,1,5,1,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,12,12,12,12,12,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9166666666666666,0.25,1.0833333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.25,0.4166666666666667,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,47,198,4.212765957446808
117,hou,002147,FFFFFF,D84E25,Houston Astros,Away,American,West,10,1,1,12,9,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.1,0.1,1.2,0.9,0.1,0.3,0.4,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,0,2.0,45,205,4.555555555555555
117,hou,002147,FFFFFF,D84E25,Houston Astros,Total,American,West,21,4,14,13,14,2,6,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,22,22,22,22,22,22,22,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9545454545454546,0.18181818181818182,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.4090909090909091,0.3333333333333333,1.5,,,,,,,,,,,,,,,,,,,,,,,0,2.5,92,403,4.380434782608695
108,laa,BC032B,092341,FCFEFC,Los Angeles Angels,Home,American,West,7,8,3,8,6,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5833333333333334,0.6666666666666666,0.25,0.6666666666666666,0.5,0.0,0.4166666666666667,0.16666666666666666,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,41,164,4.0
108,laa,BC032B,092341,FCFEFC,Los Angeles Angels,Away,American,West,8,6,1,9,3,9,8,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8,0.6,0.1,0.9,0.3,0.9,0.8,0.8,0.3,0.5,,,,,,,,,,,,,,,,,,,,,,,0,0.5,56,285,5.089285714285714
108,laa,BC032B,092341,FCFEFC,Los Angeles Angels,Total,American,West,15,14,4,17,9,9,13,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6818181818181818,0.6363636363636364,0.18181818181818182,0.7727272727272727,0.4090909090909091,0.4090909090909091,0.5909090909090909,0.45454545454545453,0.2222222222222222,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,0,0.3333333333333333,97,449,4.628865979381444
136,sea,002147,00665B,84888B,Seattle Mariners,Home,American,West,11,3,8,2,6,9,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13,13,13,13,13,13,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8461538461538461,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,48,204,4.25
136,sea,002147,00665B,84888B,Seattle Mariners,Away,American,West,2,6,1,5,5,5,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,0,,42,241,5.738095238095238
136,sea,002147,00665B,84888B,Seattle Mariners,Total,American,West,13,9,9,7,11,14,6,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5909090909090909,0.4090909090909091,0.4090909090909091,0.3181818181818182,0.5,0.6363636363636364,0.2727272727272727,0.5,0.5882352941176471,0.0,,,,,,,,,,,,,,,,,,,,,,,0,1.0,90,445,4.944444444444445
140,tex,002C74,FCFEFC,BD042B,Texas Rangers,Home,American,West,0,4,4,5,5,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.6,,,,,,,,,,,,,,,,,,,,,,,,0,,28,140,5.0
140,tex,002C74,FCFEFC,BD042B,Texas Rangers,Away,American,West,10,0,12,3,2,2,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,0.0,0.9230769230769231,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.6153846153846154,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,0,,52,267,5.134615384615385
140,tex,002C74,FCFEFC,BD042B,Texas Rangers,Total,American,West,10,4,16,8,7,5,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.18181818181818182,0.7272727272727273,0.36363636363636365,0.3181818181818182,0.22727272727272727,0.36363636363636365,0.45454545454545453,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0,,80,407,5.0875
144,atl,0C2340,FFFFFF,BD0E2A,Atlanta Braves,Home,National,East,5,7,7,5,1,6,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,9,9,9,9,9,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,0,4.0,43,197,4.5813953488372094
144,atl,0C2340,FFFFFF,BD0E2A,Atlanta Braves,Away,National,East,6,12,7,13,9,10,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0.9230769230769231,0.5384615384615384,1.0,0.6923076923076923,0.7692307692307693,0.38461538461538464,0.5384615384615384,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,0,,80,398,4.975
144,atl,0C2340,FFFFFF,BD0E2A,Atlanta Braves,Total,National,East,11,19,14,18,10,16,9,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,22,22,22,22,22,22,22,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.8636363636363636,0.6363636363636364,0.8181818181818182,0.45454545454545453,0.7272727272727273,0.4090909090909091,0.5454545454545454,0.7647058823529411,1.0,,,,,,,,,,,,,,,,,,,,,,,0,4.0,123,595,4.837398373983739
146,mia,000000,00A3E0,EF3340,Miami Marlins,Home,National,East,9,5,3,3,3,7,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,12,12,12,12,12,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0.4166666666666667,0.25,0.25,0.25,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,46,224,4.869565217391305
146,mia,000000,00A3E0,EF3340,Miami Marlins,Away,National,East,4,9,2,7,8,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,1.0,0.2222222222222222,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.0,0.6666666666666666,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,0,,41,177,4.317073170731708
146,mia,000000,00A3E0,EF3340,Miami Marlins,Total,National,East,13,14,5,10,11,11,5,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,21,21,21,21,21,21,21,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6190476190476191,0.6666666666666666,0.23809523809523808,0.47619047619047616,0.5238095238095238,0.5238095238095238,0.23809523809523808,0.6666666666666666,0.17647058823529413,1.0,,,,,,,,,,,,,,,,,,,,,,,0,3.0,87,401,4.609195402298851
121,nym,002D72,FC4D03,,New York Mets,Home,National,East,5,4,7,9,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.7777777777777778,1.0,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,0,,34,134,3.9411764705882355
121,nym,002D72,FC4D03,,New York Mets,Away,National,East,2,4,1,5,2,11,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.18181818181818182,1.0,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,36,197,5.472222222222222
121,nym,002D72,FC4D03,,New York Mets,Total,National,East,7,8,8,14,4,12,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.35,0.4,0.4,0.7,0.2,0.6,0.15,0.55,0.17647058823529413,0.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,70,331,4.728571428571429
143,phi,D41244,FCFEFC,,Philadelphia Phillies,Home,National,East,7,5,3,1,8,8,6,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.9090909090909091,0.5714285714285714,1.0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,53,286,5.39622641509434
143,phi,D41244,FCFEFC,,Philadelphia Phillies,Away,National,East,7,3,4,5,2,1,7,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,11,11,11,11,11,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6363636363636364,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.6363636363636364,0.5454545454545454,0.18181818181818182,2.0,,,,,,,,,,,,,,,,,,,,,,,0,2.0,41,216,5.2682926829268295
143,phi,D41244,FCFEFC,,Philadelphia Phillies,Total,National,East,14,8,7,6,10,9,13,16,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,22,22,22,22,22,22,22,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6363636363636364,0.36363636363636365,0.3181818181818182,0.2727272727272727,0.45454545454545453,0.4090909090909091,0.5909090909090909,0.7272727272727273,0.3333333333333333,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,0,1.3333333333333333,94,502,5.340425531914893
